1.8918,20.708,4.5215
1.3515,8.7137,6.9271
1.3922,42.761,18.588
1.493,4.1315,1.8573
2.4259,7.7006,4.6024
1.3654,7.4339,2.6353
2.1242,7.275,2.5943
1.0985,6.7713,5.0338
1.8883,77.548,14.317
1.3651,11.691,4.3558
1.7891,6.532,2.5957
1.224,4.4292,3.2549
1.6133,13.294,3.6688
1.7297,12.522,4.8654
2.477,9.7303,5.2196
1.4269,15.073,5.19
1.5051,20.782,6.5847
1.3716,4.7447,3.5613
1.4209,13.073,3.9397
1.5992,12.123,4.5266
1.5189,42.798,4.3316
1.5061,62.321,9.3242
1.5613,12.882,2.1526
1.5321,24.479,6.4951
1.5698,8.3823,4.3761
2.2801,4.5522,3.3075
1.9276,11.216,5.9343
2.5196,15.296,10.634
2.2148,9.5042,3.2295
1.4103,31.657,17.85
3.0539,5.8458,5.8208
1.666,17.667,6.614
1.6679,26.309,10.129
1.4118,11.026,3.9542
1.7161,16.354,7.0868
1.1928,7.2809,3.8803
1.6446,27.719,8.86
2.1222,9.794,5.0234
1.5627,17.729,11.43
0.74727,9.5591,7.6139
1.9355,6.7569,3.8974
1.5139,4.0278,1.9773
1.422,19.559,6.1176
1.6018,56.03,13.364
1.6906,15.078,4.1602
1.8465,14.605,5.5525
0.66374,19.082,15.448
1.6742,29.213,4.4615
1.2276,21.734,7.2644
1.3271,20.717,13.863
1.742,29.089,17.09
2.6013,3.1404,2.5175
1.4808,32.82,12.242
1.4733,9.9802,4.0579
1.5708,4.1868,1.7773
2.196,13.683,9.5096
1.9999,9.5597,4.8851
1.8262,6.4209,4.5872
1.5082,13.922,4.7517
2.3227,3.3351,2.3183
1.497,36.831,9.2991
1.6955,11.868,7.8045
1.5624,10.301,2.0372
1.5406,15.399,2.445
1.438,35.873,4.4484
1.3891,49.762,7.4968
1.306,7.5926,4.2034
1.651,73.017,7.1998
1.436,21.947,7.1014
1.4731,25.044,9.5024
1.8213,9.384,3.6797
1.4698,106.18,17.94
1.5744,10.875,5.6307
1.4219,8.6915,3.9863
1.8109,12.255,4.4683
1.7697,13.211,4.0632
2.0664,7.9173,4.8852
0.6757,13.018,9.0294
0.78186,3.3704,2.3055
1.8472,82.316,5.7872
2.1939,10.987,3.4023
1.9102,5.2114,3.2349
1.724,11.109,4.1707
1.6975,8.8366,3.7893
0.99687,5.6821,3.9354
1.6564,9.918,4.4839
1.3881,22.057,6.0672
1.7168,51.253,11.695
1.7369,17.957,4.2733
2.6079,7.8921,4.3312
2.7406,10.027,6.9278
1.5788,15.331,2.217
1.5935,7.636,2.5884
1.6261,13.655,4.6618
1.3955,15.822,5.2395
1.7765,25.703,5.9242
0.92628,3.0277,2.4576
1.5016,4.9036,2.0509
2.0402,18.631,7.3149
1.4661,14.359,4.5262
0.39925,7.8633,3.6077
0.12034,6.7524,3.3059
2.2617,16.882,6.7148
0.78223,7.3198,5.4666
1.5609,27.647,10.541
1.8492,60.102,18.084
0.20622,3.411,3.3972
1.6157,4.0674,1.8437
1.2944,6.3084,3.17
1.802,10.129,3.3822
1.3242,5.7769,3.0021
2.1277,9.4927,6.526
1.596,3.8169,1.8428
2.0703,6.6861,3.843
1.4043,13.14,3.6986
1.7518,6.3259,2.4812
1.8063,17.445,3.5467
1.8173,27.759,7.4135
1.8347,16.859,3.7826
1.6312,27.868,4.1845
1.5827,6.7683,1.9583
1.9483,10.723,5.3073
1.8285,6.5112,3.9373
1.8146,12.208,3.7535
1.6516,96.336,30.052
1.6912,21.908,7.6077
0.45494,10.786,6.0652
1.3812,5.6607,3.0124
1.4526,17.491,11.622
1.7897,14.446,5.5451
2.3016,3.6225,2.3269
2.1343,5.3458,3.7625
1.5066,8.6836,5.4002
1.3596,23.285,5.1189
1.5555,29.947,7.2399
1.5732,8.8109,2.2235
1.641,4.1634,2.9601
1.6825,50.057,17.699
1.8967,16.91,11.605
1.8058,7.5788,5.5917
1.3663,5.0705,4.0127
1.6788,21.937,8.2898
2.3043,3.2052,2.5452
1.4094,11.242,2.4975
1.5558,7.6755,2.0677
1.5822,9.2858,2.1285
1.4153,11.569,2.9346
1.5669,9.8944,3.4723
1.3498,64.293,14.531
1.6513,5.3976,1.9817
1.6432,4.2975,1.9479
1.6686,18.598,5.0063
1.5077,6.4671,3.1731
1.4087,6.7097,3.7428
1.8048,13.293,3.9591
1.4185,10.7,3.2852
0.64534,5.1427,3.7529
0.84654,3.2071,2.6478
1.3316,7.9033,4.884
1.2274,5.0447,2.7464
1.4409,17.963,6.1543
2.5505,5.9442,4.0488
1.7402,11.708,2.8053
1.6353,127.77,18.724
1.6886,9.4,3.0551
1.7381,7.81,3.3272
1.55,9.9684,2.5932
1.6329,9.9056,6.3147
0.85786,3.8702,2.8539
1.387,17.141,4.8022
1.4868,3.8495,1.8273
0.81087,6.2514,3.8095
2.1069,35.99,9.0658
0.90779,7.7729,3.4179
1.6519,21.589,7.86
1.4884,8.7894,3.3533
2.1913,11.79,5.0935
2.6569,3.1747,2.5331
1.8535,5.7131,3.3647
1.5923,16.189,6.1129
1.4904,71.11,6.2002
1.4185,16.879,3.1009
1.5701,4.2037,1.89
1.5719,6.6687,1.9585
1.4534,64.968,6.6412
1.5708,4.2791,1.8476
1.7388,15.428,3.248
1.6123,6.4273,2.1737
1.7118,7.8648,3.134
1.5898,3.8595,2.8568
1.5953,12.548,3.3679
1.3927,25.323,4.4972
1.5549,9.9099,3.1149
1.5226,18.384,5.1606
1.2714,5.4042,2.9152
1.5645,7.0117,3.7806
1.8104,31.678,14.763
1.1552,5.2783,3.1058
2.2034,20.668,6.2358
2.3925,10.286,5.48
1.3863,44.216,12.044
1.6744,31.89,8.4674
1.7669,7.3532,3.9818
1.518,5.2385,3.2922
1.9599,11.517,5.4781
2.2577,7.7099,5.2604
1.4249,5.6376,2.9319
1.5657,20.907,6.1032
1.2682,25.353,20.751
1.724,6.6646,2.9308
1.8289,89.463,13.467
1.8291,34.028,7.563
1.5612,13.344,3.2659
1.8182,15.514,5.302
1.658,9.496,4.4852
1.5622,8.0359,1.9966
1.7328,21.368,6.6464
1.6673,27.848,3.0498
1.9942,14.099,7.0986
2.8991,12.563,6.3485
1.579,7.828,2.0744
1.4717,71.818,8.7339
1.5849,6.7818,2.1258
1.5757,6.6845,2.0466
1.7978,19.423,3.9218
1.3071,17.721,4.9151
1.4806,20.937,3.5697
1.5549,27.902,11.614
1.4054,23.903,16.951
1.619,11.615,3.8038
1.3653,5.5316,2.8795
2.5356,11.311,6.6454
1.2866,6.7224,2.6202
1.1054,19.605,7.2391
1.4591,2.9206,2.7269
1.4538,4.6034,3.5359
1.4955,9.1451,3.0194
2.3117,7.1708,2.8077
1.9511,20.128,7.4428
1.5811,4.3012,2.0003
1.3083,7.3108,4.596
1.59,15.035,3.8471
1.8168,5.0463,2.7993
0.24462,17.24,14.846
2.5801,5.0769,3.71
1.9647,14.764,7.4143
1.6839,8.7234,5.2779
1.5267,5.1082,2.1395
1.5765,7.7577,2.0757
1.4726,14.081,2.9435
1.4265,10.827,3.3396
1.3468,50.728,7.8747
1.2722,30.184,6.5052
1.4814,15.607,3.7805
1.4055,9.5243,3.4363
0.72473,3.4222,2.1007
2.2977,5.0522,3.6245
1.4704,28.23,5.7562
1.4797,8.3155,5.4412
1.1404,4.7547,3.1366
1.9427,7.3044,2.8439
1.6056,6.5453,4.2217
1.8134,10.49,7.8486
1.913,4.199,2.9904
2.1776,34.728,13.006
1.6348,14.852,5.9105
2.3042,18.81,5.8566
1.5851,11.895,4.3463
1.4357,9.5054,3.1985
1.4674,4.0943,1.8742
1.4217,22.365,3.8755
1.5865,5.4289,2.0559
1.5209,4.1542,1.9591
1.4322,52.33,5.0623
1.5041,25.122,6.2009
1.5461,6.0403,2.1173
1.3373,5.8023,3.2762
1.5158,101.55,24.765
1.4601,4.1433,1.7959
1.5184,26.071,3.9801
1.5601,95.692,14.22
1.7623,4.5311,3.3998
2.2127,7.0637,6.326
1.6241,3.9622,2.0052
1.6416,6.7607,3.577
1.3954,4.7021,3.5029
2.1732,28.233,20.738
1.5889,13.004,4.6597
2.0546,4.35,2.5926
1.571,33.432,5.3121
1.6992,5.3375,3.213
1.6349,4.7406,3.4663
1.4207,89.671,40.502
1.8166,29.497,4.6019
0.91509,3.6187,2.1848
1.7525,30.148,6.4809
1.6045,10.009,5.0531
1.2955,16.398,6.9057
1.5511,7.7663,2.0435
1.4332,83.865,9.3875
1.4614,13.58,3.6429
1.4932,4.1041,2.0255
1.3609,14.194,3.5632
1.5812,7.8143,2.1425
1.6031,6.3694,3.5138
1.4161,10.734,4.6017
1.2456,5.4241,3.033
1.3645,9.0862,2.5719
1.7819,8.0084,3.0851
1.478,6.8781,3.7188
1.4721,15.34,4.142
1.4239,18.773,5.6234
0.74955,5.2118,4.3463
3.0009,5.2736,4.6555
1.52,3.9961,1.9785
2.7809,7.8787,4.5476
2.343,7.6633,3.9497
1.7165,7.7964,4.101
1.4327,23.391,10.204
1.7414,11.22,5.8718
1.716,33.264,9.8694
1.7428,6.5418,3.4568
2.2219,19.18,10.284
1.1919,10.287,5.2195
1.8295,76.028,7.6679
1.6966,22.563,8.0806
1.9343,18.917,4.8493
1.3435,15.298,3.9001
1.3351,19.248,7.8193
1.156,26.251,11.789
1.6623,19.838,6.0237
1.9787,3.3646,3.0121
1.717,11.132,4.848
1.8005,29.59,4.7505
1.3021,16.494,8.2987
1.7558,27.327,9.2177
1.4299,56.617,6.6236
1.5945,14.807,2.7521
1.4666,8.1184,3.6376
1.7382,66.156,7.8956
1.8433,11.675,4.9097
1.5266,7.3286,2.5701
1.4949,6.7719,3.78
1.5595,18.434,7.581
2.3562,3.5293,1.9766
1.577,11.357,2.0986
2.3449,15.94,7.5905
1.4439,6.0565,2.9275
1.6734,9.8015,5.583
1.4417,10.401,3.1021
1.2019,17.479,9.4454
1.7077,14.982,5.1892
1.912,69.034,7.6364
1.632,6.1649,3.0269
2.7549,17.657,14.135
1.5212,3.4552,3.2079
2.2211,17.882,13.122
1.6035,27.597,10.309
1.4733,48.973,11.62
1.4943,8.8142,4.6541
1.8589,10.819,6.3207
1.1879,11.192,5.1943
1.3343,5.6672,3.091
1.8901,4.2777,2.7587
1.5828,7.6799,3.5274
1.3889,7.6713,2.872
2.6696,19.724,14.814
2.0441,25.764,15.618
1.4762,3.6414,1.8838
1.4832,7.5118,3.0336
1.2412,10.36,4.9323
1.1271,12.274,7.5448
0.97149,20.895,14.082
1.7647,11.495,3.8738
1.7518,15.184,4.2459
1.6067,14.259,3.5673
1.5458,3.9953,1.8624
1.153,13.54,9.7157
2.1032,30.382,6.7058
1.1914,6.5134,4.5161
2.0836,12.158,5.7521
1.8926,10.298,5.8555
1.8976,12.036,6.5334
1.1662,26.81,5.8581
0.57272,4.75,4.1856
0.83731,3.4102,2.932
1.7185,12.219,6.3736
1.5055,8.6652,2.9071
1.3606,15.531,5.2826
1.6817,9.98,4.5026
1.5366,34.545,8.2694
1.5509,6.4976,2.2277
1.5711,7.0262,3.2847
1.5809,6.1941,3.1346
2.3497,3.3749,2.3942
1.7439,4.8701,3.1234
1.149,7.4216,5.6676
1.1889,13.307,5.7535
2.287,17.98,4.1956
1.8566,12.942,6.3587
1.483,43.337,19.603
0.6549,7.7454,6.3346
1.7526,24.763,6.1835
1.7688,10.781,5.4299
1.6081,7.2407,3.7735
1.005,13.889,9.1984
0.9364,4.1167,2.6689
1.7104,35.632,15.814
2.1108,29.365,27.33
1.7805,15.717,7.284
1.0337,6.5362,3.854
2.4214,3.1856,2.6095
1.7472,5.6771,3.4406
