GrainA, GrainB, SharedArea
194,22,24.88952943209876
194,24,142.5491231111111
194,37,104.08348671604936
194,42,2.26268449382716
194,46,115.39690918518517
194,54,119.92227817283948
194,58,83.71932627160493
194,67,4.52536898765432
194,74,65.61785032098764
194,92,101.82080222222221
194,99,63.355165827160484
195,196,162.91328355555552
195,29,63.355165827160484
195,33,47.516374370370364
195,47,108.60885570370368
195,50,4.52536898765432
195,51,31.677582913580242
195,62,117.65959367901233
195,72,13.57610696296296
196,3,31.677582913580242
196,33,11.313422469135801
196,55,11.313422469135801
196,58,144.81180760493825
196,62,58.829796839506166
196,65,124.44764716049382
196,72,171.9640215308642
196,77,190.06549748148146
196,8,11.313422469135801
196,87,2.26268449382716
196,99,169.701337037037
197,6,54.30442785185184
197,60,174.22670602469134
197,61,6.78805348148148
197,7,90.50737975308641
197,81,160.65059906172837
197,86,27.15221392592592
197,89,115.39690918518517
198,20,79.19395728395061
198,33,2.26268449382716
198,52,31.677582913580242
198,62,11.313422469135801
198,63,187.8028129876543
198,69,49.77905886419752
198,72,79.19395728395061
198,91,104.08348671604936
198,94,65.61785032098764
198,96,22.626844938271603
199,22,54.30442785185184
199,23,79.19395728395061
199,24,4.52536898765432
199,36,38.46563639506172
199,37,20.36416044444444
199,67,124.44764716049382
199,74,2.26268449382716
199,75,140.28643861728392
199,87,9.05073797530864
199,90,214.9550269135802
199,92,199.1162354567901
199,93,76.93127279012344
199,95,83.71932627160493
2,25,22.626844938271603
2,38,6.78805348148148
2,9,22.626844938271603
20,66,42.99100538271605
20,94,49.77905886419752
21,39,31.677582913580242
21,45,49.77905886419752
22,24,29.414898419753083
22,58,6.78805348148148
22,79,13.57610696296296
22,90,56.56711234567901
23,36,18.10147595061728
23,45,54.30442785185184
23,95,36.20295190123456
24,58,42.99100538271605
24,79,92.77006424691356
24,90,24.88952943209876
25,5,29.414898419753083
26,30,15.838791456790121
26,97,18.10147595061728
27,59,20.36416044444444
28,78,24.88952943209876
28,85,18.10147595061728
3,77,63.355165827160484
3,8,29.414898419753083
3,99,2.26268449382716
30,39,4.52536898765432
30,44,36.20295190123456
30,97,13.57610696296296
31,64,83.71932627160493
31,76,74.66858829629629
32,85,83.71932627160493
33,72,95.03274874074073
34,42,38.46563639506172
35,48,42.99100538271605
36,44,70.14321930864196
36,45,47.516374370370364
36,49,11.313422469135801
36,75,31.677582913580242
36,95,33.940267407407404
37,54,29.414898419753083
37,67,31.677582913580242
37,74,97.2954332345679
37,92,49.77905886419752
37,93,15.838791456790121
39,49,31.677582913580242
4,78,4.52536898765432
4,82,31.677582913580242
40,49,11.313422469135801
40,70,83.71932627160493
42,46,27.15221392592592
43,54,76.93127279012344
43,88,85.9820107654321
43,92,27.15221392592592
44,45,11.313422469135801
45,49,90.50737975308641
45,95,9.05073797530864
46,58,65.61785032098764
46,99,6.78805348148148
49,70,45.253689876543206
49,95,65.61785032098764
51,62,83.71932627160493
52,63,92.77006424691356
52,69,52.04174335802468
52,96,106.34617120987653
54,88,4.52536898765432
54,92,61.092481333333325
55,56,67.88053481481481
55,68,54.30442785185184
55,87,58.829796839506166
56,58,2.26268449382716
56,68,9.05073797530864
56,79,76.93127279012344
57,91,92.77006424691356
57,96,72.40590380246913
58,79,58.829796839506166
58,99,54.30442785185184
59,98,13.57610696296296
60,67,45.253689876543206
60,7,18.10147595061728
60,74,54.30442785185184
61,81,85.9820107654321
61,97,65.61785032098764
62,72,24.88952943209876
63,69,95.03274874074073
63,96,6.78805348148148
64,73,56.56711234567901
64,76,4.52536898765432
65,73,40.72832088888888
65,76,83.71932627160493
66,94,65.61785032098764
67,74,122.18496266666665
67,86,2.26268449382716
67,93,110.87154019753085
68,87,76.93127279012344
69,86,95.03274874074073
7,86,29.414898419753083
71,75,52.04174335802468
71,84,85.9820107654321
71,95,2.26268449382716
72,8,47.516374370370364
72,99,27.15221392592592
73,76,108.60885570370368
75,95,90.50737975308641
75,98,2.26268449382716
76,96,29.414898419753083
77,99,29.414898419753083
78,82,56.56711234567901
78,85,2.26268449382716
79,90,49.77905886419752
8,99,42.99100538271605
80,98,131.23570064197528
81,89,18.10147595061728
81,97,61.092481333333325
82,91,4.52536898765432
83,94,88.24469525925925
85,88,65.61785032098764
86,93,33.940267407407404
87,93,119.92227817283948
89,94,49.77905886419752
91,96,67.88053481481481
